1.067459999999999937e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736667000000000183e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,-0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.376320000000000099e-01,3.400827000000000044e+00,7.487650000000000139e-01,3.599100000000000077e-01,-1.708050000000000124e-01,-2.897580000000000156e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.319418999999999897e+00,-7.183696000000000303e+00,-4.638161000000000200e+00,1.491133000000000042e+00,-1.302152999999999894e+00,-3.751370000000000093e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147230000000000055e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.421159999999999979e-01,3.387376000000000165e+00,7.465230000000000476e-01,3.553350000000000120e-01,-1.738550000000000095e-01,-2.973830000000000084e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.257516999999999996e+00,-7.125135000000000218e+00,-4.698172999999999710e+00,1.506550000000000056e+00,-1.328791000000000055e+00,-3.735380000000000145e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.227489999999999970e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.376320000000000099e-01,3.396342999999999890e+00,7.554899999999999949e-01,3.644850000000000034e-01,-1.952049999999999896e-01,-3.080579999999999985e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.217717000000000382e+00,-7.059476000000000084e+00,-4.755360999999999727e+00,1.523063999999999973e+00,-1.368532999999999999e+00,-3.729198999999999931e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.306740000000000124e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.488410000000000066e-01,3.412036000000000069e+00,7.510069999999999801e-01,3.614350000000000063e-01,-1.784300000000000053e-01,-2.989080000000000070e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.165212999999999610e+00,-7.025765999999999956e+00,-4.786120999999999626e+00,1.535970999999999975e+00,-1.396047000000000038e+00,-3.716401999999999983e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.387609999999999955e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.398740000000000039e-01,3.429969999999999963e+00,7.263469999999999649e-01,3.477089999999999903e-01,-1.738550000000000095e-01,-2.943330000000000113e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.177486000000000033e+00,-7.040322999999999887e+00,-4.777649000000000257e+00,1.534424000000000010e+00,-1.410757000000000039e+00,-3.720960999999999963e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467320000000000013e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.286650000000000071e-01,3.454629999999999868e+00,7.465230000000000476e-01,3.614350000000000063e-01,-1.921549999999999925e-01,-3.050080000000000013e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.203577000000000119e+00,-7.034926999999999708e+00,-4.756162999999999919e+00,1.537568999999999964e+00,-1.439559000000000033e+00,-3.730161999999999978e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.548100000000000032e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.331479999999999941e-01,3.427728999999999804e+00,7.330719999999999459e-01,3.599100000000000077e-01,-1.753800000000000081e-01,-2.714570000000000038e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.140298999999999729e+00,-7.065091999999999928e+00,-4.769459999999999589e+00,1.541126999999999914e+00,-1.468434999999999935e+00,-3.690224999999999866e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.627730000000000010e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.286650000000000071e-01,3.454629999999999868e+00,7.353140000000000231e-01,3.522850000000000148e-01,-1.753800000000000081e-01,-3.019580000000000042e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.183626000000000289e+00,-7.072633999999999865e+00,-4.737046000000000312e+00,1.540175000000000072e+00,-1.477854000000000001e+00,-3.705922000000000160e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708169999999999966e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.353899999999999881e-01,3.454629999999999868e+00,7.353140000000000231e-01,3.599100000000000077e-01,-1.738550000000000095e-01,-2.958580000000000099e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.192333999999999783e+00,-7.097432000000000407e+00,-4.718354999999999855e+00,1.543296999999999919e+00,-1.492053000000000074e+00,-3.704814999999999969e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.789010000000000045e-01,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917730999999999852e+00,1.024882999999999988e+00,1.356950000000000101e-01,2.333999999999999964e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.123792299999999855e+01,1.093243999999999971e+01,1.385157999999999889e+00,2.776489999999999791e-01,0.000000000000000000e+00,1.265641000000000016e+00,-2.135073999999999916e+00,-1.947006000000000014e+00,-3.767800000000000038e-01,-2.541840000000000099e+00,-2.736651000000000167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.510830000000000006e-01,3.454629999999999868e+00,7.285880000000000134e-01,3.568600000000000105e-01,-1.570789999999999964e-01,-2.851830000000000198e-01,6.489000000000000000e+03,5.530000000000000000e+02,0.000000000000000000e+00,-6.168355000000000032e+00,-7.144744000000000206e+00,-4.697718000000000060e+00,1.545546000000000086e+00,-1.496887999999999996e+00,-3.691523000000000110e+00,2.010840000000000127e-01,5.011959999999999749e-01,2.001050000000000051e-01,-1.169260000000000022e-01,-9.858789999999999498e-01,-3.162600000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
