1.047312699665781111e-02,9.959316812455654144e-03,-9.997251629829406738e-01,-7.058088202029466629e-03,2.001418918371200562e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.848181709647178650e-02,-1.073758024722337723e-02,3.947371616959571838e-03,-2.625467181205749512e-01,1.139528274536132812e+00,-2.694411993026733398e+00,-8.491677045822143555e-02,6.523208618164062500e-01,-1.660955548286437988e+00,-2.634738385677337646e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.618303000926971436e-01,1.147493362426757812e+00,-2.706295967102050781e+00,2.232142724096775055e-02,-7.383241504430770874e-02,-4.807692393660545349e-02,2.403846010565757751e-02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.837912112474441528e-02,1.459478028118610382e-02,-0.000000000000000000e+00,-4.807692393660545349e-02,1.614010930061340332e-01,9.218750000000000000e-01,2.109375000000000000e-01,-8.867187500000000000e-01,-1.492187500000000000e+00,-1.171875000000000000e+00,9.570312500000000000e-01,1.382812500000000000e+00,7.031250000000000000e-02,-9.570312500000000000e-01,-1.312500000000000000e+00,-4.960937500000000000e-01,5.664062500000000000e-01,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00
2.134546099114231765e-02,9.962249547243118286e-03,-9.997248053550720215e-01,-7.051486521959304810e-03,2.003403753042221069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.698644556105136871e-03,-1.499863807111978531e-02,7.515794131904840469e-04,-2.625467181205749512e-01,1.139570474624633789e+00,-2.694411993026733398e+00,-8.504319190979003906e-02,6.521944999694824219e-01,-1.660660624504089355e+00,-2.634738385677337646e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.618303000926971436e-01,1.147493362426757812e+00,-2.706338167190551758e+00,1.717032864689826965e-03,1.081730797886848450e-01,-5.666209012269973755e-02,-7.812499254941940308e-02,-8.585164905525743961e-04,1.493818759918212891e-01,-6.353021413087844849e-02,-8.155906945466995239e-02,-1.717032981105148792e-03,3.949175775051116943e-02,-2.833104506134986877e-02,1.201923098415136337e-02,1.171875000000000000e+00,7.031250000000000000e-02,-5.664062500000000000e-01,-1.207031250000000000e+00,-1.207031250000000000e+00,1.027343750000000000e+00,1.277343750000000000e+00,-3.515625000000000000e-02,-6.367187500000000000e-01,-1.101562500000000000e+00,-8.515625000000000000e-01,5.664062500000000000e-01,-3.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-9.000000000000000000e+00
3.157349600223824382e-02,9.972649626433849335e-03,-9.997249841690063477e-01,-7.034060079604387283e-03,2.002699114382266998e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102496776729822159e-02,-1.150201540440320969e-03,-1.378949964419007301e-03,-2.625467181205749512e-01,1.139570474624633789e+00,-2.694411993026733398e+00,-8.512753248214721680e-02,6.521100997924804688e-01,-1.660534143447875977e+00,-2.634738385677337646e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.617881298065185547e-01,1.147535324096679688e+00,-2.706338167190551758e+00,7.726647891104221344e-03,7.640796899795532227e-02,-1.545329671353101730e-02,0.000000000000000000e+00,-2.575549529865384102e-03,9.443681687116622925e-03,-3.090659156441688538e-02,-2.575549483299255371e-02,-0.000000000000000000e+00,-1.236263662576675415e-01,8.842720091342926025e-02,0.000000000000000000e+00,1.207031250000000000e+00,-1.054687500000000000e-01,-3.906250000000000000e-01,-1.667968750000000000e+00,-1.136718750000000000e+00,8.164062500000000000e-01,1.242187500000000000e+00,-7.031250000000000000e-02,-7.460937500000000000e-01,-1.171875000000000000e+00,-7.812500000000000000e-01,5.312500000000000000e-01,-3.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+01
4.196933399362023920e-02,9.983502328395843506e-03,-9.997240900993347168e-01,-7.040428463369607925e-03,2.006218396127223969e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700393274426460266e-02,-5.411258898675441742e-03,1.673054322600364685e-02,-2.625467181205749512e-01,1.139528274536132812e+00,-2.694369792938232422e+00,-8.525395393371582031e-02,6.520681381225585938e-01,-1.660407781600952148e+00,-2.634316980838775635e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.618303000926971436e-01,1.147493362426757812e+00,-2.706338167190551758e+00,4.807692021131515503e-02,-9.958790987730026245e-02,1.330700516700744629e-01,0.000000000000000000e+00,6.524725258350372314e-02,7.554945349693298340e-02,-5.065247043967247009e-02,-2.146291173994541168e-02,-7.211538404226303101e-02,3.605768829584121704e-02,-9.443681687116622925e-03,1.717032981105148792e-03,9.218750000000000000e-01,0.000000000000000000e+00,-5.664062500000000000e-01,-1.597656250000000000e+00,-1.277343750000000000e+00,5.664062500000000000e-01,1.457031250000000000e+00,-7.031250000000000000e-02,-9.921875000000000000e-01,-1.207031250000000000e+00,-5.664062500000000000e-01,5.664062500000000000e-01,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00
5.207134599913842976e-02,9.981757961213588715e-03,-9.997237920761108398e-01,-7.032116409391164780e-03,2.008238993585109711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.560664176940917969e-02,2.045591594651341438e-03,1.460001524537801743e-02,-2.625467181205749512e-01,1.139570474624633789e+00,-2.694411993026733398e+00,-8.538037538528442383e-02,6.519837379455566406e-01,-1.660323500633239746e+00,-2.634316980838775635e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.617881298065185547e-01,1.147493362426757812e+00,-2.706338167190551758e+00,0.000000000000000000e+00,4.635988920927047729e-02,-1.459478028118610382e-02,1.536744385957717896e-01,8.585164905525743961e-04,1.116071455180644989e-02,1.227678507566452026e-01,-2.575549483299255371e-02,-5.151099059730768204e-03,-8.499312400817871094e-02,-2.575549529865384102e-03,4.635988920927047729e-02,1.066406250000000000e+00,0.000000000000000000e+00,-5.312500000000000000e-01,-1.382812500000000000e+00,-1.101562500000000000e+00,8.867187500000000000e-01,1.066406250000000000e+00,0.000000000000000000e+00,-8.867187500000000000e-01,-1.242187500000000000e+00,-5.664062500000000000e-01,5.664062500000000000e-01,-3.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,-9.000000000000000000e+00
6.305042200256139040e-02,1.000182144343852997e-02,-9.997233152389526367e-01,-7.034898735582828522e-03,2.009492181241512299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.823469927534461021e-03,-1.286810915917158127e-02,1.033895928412675858e-02,-2.625467181205749512e-01,1.139570474624633789e+00,-2.694411993026733398e+00,-8.563321828842163086e-02,6.518995761871337891e-01,-1.660197019577026367e+00,-2.634316980838775635e-01,1.140877008438110352e+00,-2.691124916076660156e+00,2.617881298065185547e-01,1.147493362426757812e+00,-2.706295967102050781e+00,0.000000000000000000e+00,8.842720091342926025e-02,-1.287774741649627686e-02,-1.236263662576675415e-01,4.120879247784614563e-02,6.868131924420595169e-03,2.575549297034740448e-03,1.193337887525558472e-01,-0.000000000000000000e+00,-1.459477934986352921e-02,0.000000000000000000e+00,1.845810413360595703e-01,1.347656250000000000e+00,3.515625000000000000e-02,-4.257812500000000000e-01,-1.312500000000000000e+00,-1.027343750000000000e+00,7.812500000000000000e-01,1.347656250000000000e+00,-3.515625000000000000e-02,-9.218750000000000000e-01,-1.066406250000000000e+00,-6.367187500000000000e-01,5.664062500000000000e-01,-3.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00
7.308818100136704743e-02,9.979939088225364685e-03,-9.997234344482421875e-01,-7.028785068541765213e-03,2.010174468159675598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.880243793129920959e-02,1.269823499023914337e-02,-2.444214420393109322e-03,-2.625467181205749512e-01,1.139528274536132812e+00,-2.694369792938232422e+00,-8.559107780456542969e-02,6.521100997924804688e-01,-1.660323500633239746e+00,-2.634316980838775635e-01,1.140834808349609375e+00,-2.691124916076660156e+00,2.617881298065185547e-01,1.147493362426757812e+00,-2.706295967102050781e+00,-3.176510706543922424e-02,-4.292582347989082336e-02,1.279189586639404297e-01,1.631181314587593079e-02,1.236263737082481384e-01,-1.820054948329925537e-01,-0.000000000000000000e+00,-6.009615492075681686e-03,5.837912112474441528e-02,-6.181318312883377075e-02,0.000000000000000000e+00,1.365041285753250122e-01,1.136718750000000000e+00,-2.460937500000000000e-01,-2.460937500000000000e-01,3.515625000000000000e-02,8.515625000000000000e-01,-5.312500000000000000e-01,1.242187500000000000e+00,-1.054687500000000000e-01,-8.515625000000000000e-01,-1.242187500000000000e+00,-6.367187500000000000e-01,4.960937500000000000e-01,-3.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+01
8.313523299875669181e-02,9.840553626418113708e-03,-9.997243881225585938e-01,-7.090406492352485657e-03,2.009936794638633728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.436878487467765808e-02,-1.073758024722337723e-02,-8.835800923407077789e-03,-2.625045776367187500e-01,1.139528274536132812e+00,-2.694411993026733398e+00,-7.830041646957397461e-02,6.646265983581542969e-01,-1.678486824035644531e+00,-2.633895576000213623e-01,1.140834808349609375e+00,-2.691166877746582031e+00,2.617881298065185547e-01,1.147535324096679688e+00,-2.706380367279052734e+00,6.868131458759307861e-03,-5.322802066802978516e-02,-0.000000000000000000e+00,1.221668839454650879e+00,1.686984896659851074e+00,-3.311298131942749023e+00,3.004807606339454651e-02,-7.984203100204467773e-02,-1.674107164144515991e-01,8.585164323449134827e-04,1.579670310020446777e-01,-9.958790987730026245e-02,1.312500000000000000e+00,2.460937500000000000e-01,-3.554687500000000000e-01,1.988281250000000000e+00,2.878906250000000000e+00,-1.882812500000000000e+00,1.277343750000000000e+00,0.000000000000000000e+00,-8.515625000000000000e-01,-1.421875000000000000e+00,-8.164062500000000000e-01,4.960937500000000000e-01,-2.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00
9.330708799825515598e-02,9.442192502319812775e-03,-9.997264742851257324e-01,-7.283210754394531250e-03,2.011974155902862549e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.215056896209716797e-03,-3.736919164657592773e-02,-5.144637823104858398e-02,-2.624624073505401611e-01,1.139612674713134766e+00,-2.694411993026733398e+00,-6.666916608810424805e-02,6.848547458648681641e-01,-1.712622046470642090e+00,-2.632631361484527588e-01,1.140877008438110352e+00,-2.691124916076660156e+00,2.614931464195251465e-01,1.147451162338256836e+00,-2.706338167190551758e+00,-8.585164323449134827e-04,6.953983753919601440e-02,-5.923763662576675415e-02,1.027644157409667969e+00,2.048420429229736328e+00,-2.924107074737548828e+00,-1.545329578220844269e-02,6.267170608043670654e-02,-2.575549529865384102e-03,-1.090315878391265869e-01,3.519917652010917664e-02,-7.898351550102233887e-02,1.027343750000000000e+00,-1.406250000000000000e-01,-5.312500000000000000e-01,1.101562500000000000e+00,2.812500000000000000e-01,6.718750000000000000e-01,1.347656250000000000e+00,-1.054687500000000000e-01,-8.515625000000000000e-01,-9.570312500000000000e-01,-4.960937500000000000e-01,7.109375000000000000e-01,-2.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+01
1.038032399956136942e-01,9.704678319394588470e-03,-9.997217059135437012e-01,-7.412611041218042374e-03,2.018293738365173340e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.470080301165580750e-02,-1.712916791439056396e-02,-7.770536001771688461e-03,-2.624202668666839600e-01,1.139654874801635742e+00,-2.694411993026733398e+00,-5.027580261230468750e-02,7.062208652496337891e-01,-1.744692444801330566e+00,-2.631788551807403564e-01,1.140834808349609375e+00,-2.691166877746582031e+00,2.609452903270721436e-01,1.147156238555908203e+00,-2.706338167190551758e+00,1.802884414792060852e-02,7.469093799591064453e-02,-0.000000000000000000e+00,2.172046661376953125e+00,1.715315937995910645e+00,-2.748969793319702148e+00,1.717032864689826965e-02,-4.635988920927047729e-02,-1.682692319154739380e-01,-0.000000000000000000e+00,-6.095467135310173035e-02,-1.236263737082481384e-01,1.171875000000000000e+00,1.054687500000000000e-01,-7.812500000000000000e-01,3.554687500000000000e-01,7.812500000000000000e-01,-7.109375000000000000e-01,1.277343750000000000e+00,-7.031250000000000000e-02,-9.218750000000000000e-01,-1.101562500000000000e+00,-8.867187500000000000e-01,5.312500000000000000e-01,-3.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,-9.000000000000000000e+00
